,PetID,doc_mag_corr,doc_score,sent_count,sen1_magnitude,sen1_score,dom_color,AdoptionSpeed,has_eng_description
4537,262d7f006,0.1,0.1,1.0,0.1,0.1,"{'red': 59, 'green': 49, 'blue': 79}",4,1
4538,175f4a910,0.45,0.0,4.0,0.2,0.2,"{'red': 170, 'green': 92, 'blue': 77}",4,1
4539,b8ccf4b62,0.38,0.0,5.0,0.2,0.2,"{'red': 127, 'green': 123, 'blue': 124}",1,1
4540,7d1030b42,0.35,0.2,10.0,0.2,-0.2,"{'red': 170, 'green': 157, 'blue': 137}",4,1
4541,94019dc75,0.65,0.1,6.0,0.3,0.3,"{'red': 122, 'green': 74, 'blue': 56}",1,1
4542,b9405015b,0.25,0.1,4.0,0.2,0.2,"{'red': 242, 'green': 246, 'blue': 245}",3,1
4543,1035db262,0.375,0.0,4.0,0.3,0.3,"{'red': 65, 'green': 39, 'blue': 26}",0,1
4544,59e59bd5a,0.8,0.8,1.0,0.8,0.8,"{'red': 166, 'green': 153, 'blue': 123}",3,1
4545,554c80a2a,0.0,0.0,1.0,0.0,0.0,"{'red': 134, 'green': 114, 'blue': 90}",3,1
4546,2a69070a9,0.4,0.4,1.0,0.4,0.4,"{'red': 18, 'green': 20, 'blue': 20}",4,1
4547,8d8895245,0.7375,0.7,8.0,0.9,0.9,"{'red': 149, 'green': 105, 'blue': 81}",3,1
4548,d70af36fd,0.9,0.9,1.0,0.9,0.9,"{'red': 131, 'green': 117, 'blue': 97}",4,1
4549,a120cae65,0.09999999999999999,0.1,3.0,0.1,0.1,"{'red': 153, 'green': 115, 'blue': 86}",2,1
4550,7cf37c7e2,0.4,0.0,8.0,0.1,0.1,"{'red': 220, 'green': 195, 'blue': 177}",1,1
4551,374b76068,0.8,0.8,1.0,0.8,0.8,"{'red': 47, 'green': 12, 'blue': 18}",4,1
4552,70112a1b9,0.55,0.5,4.0,0.6,0.6,"{'red': 99, 'green': 79, 'blue': 62}",2,1
4553,9f2dd031a,0.0,0.0,2.0,0.0,0.0,"{'red': 234, 'green': 229, 'blue': 220}",4,1
4554,79a9a7b05,0.42857142857142855,0.2,7.0,0.5,0.5,"{'red': 252, 'green': 223, 'blue': 167}",2,1
4555,bf90589d1,0.0,0.0,2.0,0.0,0.0,"{'red': 23, 'green': 22, 'blue': 16}",4,1
4556,e375cb119,0.5,0.3,2.0,0.1,-0.1,"{'red': 177, 'green': 151, 'blue': 121}",0,1
4557,1e87e4110,0.36,0.3,5.0,0.1,0.1,"{'red': 246, 'green': 242, 'blue': 238}",4,1
4558,2932eac8e,0.2,0.2,1.0,0.2,0.2,"{'red': 97, 'green': 81, 'blue': 50}",4,1
4559,6aee1d8da,0.45,0.4,2.0,0.8,0.8,"{'red': 101, 'green': 80, 'blue': 55}",3,1
4560,679e98b95,0.625,0.6,4.0,0.2,0.2,"{'red': 54, 'green': 48, 'blue': 52}",2,1
4561,39fc7e6d8,0.3625,-0.3,8.0,0.0,0.0,"{'red': 59, 'green': 46, 'blue': 42}",4,1
4562,484915b4f,0.3964285714285714,0.0,28.0,0.8,0.8,"{'red': 22, 'green': 20, 'blue': 16}",2,1
4563,9abe933fd,0.37142857142857144,0.2,14.0,0.0,0.0,"{'red': 139, 'green': 115, 'blue': 89}",2,1
4564,a972114e1,,,,,,"{'red': 176, 'green': 202, 'blue': 210}",4,0
4565,f1fe2758a,0.3666666666666667,0.2,6.0,0.2,0.2,"{'red': 132, 'green': 116, 'blue': 86}",1,1
4566,417c09a08,0.6,0.6,2.0,0.8,0.8,"{'red': 249, 'green': 221, 'blue': 162}",2,1
4567,f6fac7b56,0.48,0.3,10.0,0.1,0.1,"{'red': 25, 'green': 20, 'blue': 23}",4,1
4568,8655a46ed,0.32,0.2,5.0,0.4,0.4,"{'red': 244, 'green': 243, 'blue': 240}",3,1
4569,1f9b856e0,0.3,0.0,7.0,0.0,0.0,"{'red': 27, 'green': 27, 'blue': 28}",4,1
4570,b574af70f,0.35714285714285715,0.3,7.0,0.5,0.5,"{'red': 140, 'green': 174, 'blue': 24}",2,1
4571,e9ec4d543,0.51,0.3,10.0,0.7,0.7,"{'red': 225, 'green': 190, 'blue': 135}",4,1
4572,ea39ef3ae,0.48,0.1,5.0,0.4,-0.4,"{'red': 48, 'green': 49, 'blue': 44}",2,1
4573,f34b0a578,0.12,0.1,5.0,0.1,0.1,"{'red': 218, 'green': 199, 'blue': 104}",1,1
4574,9bd70dc2b,0.54,0.2,5.0,0.7,0.7,"{'red': 78, 'green': 121, 'blue': 172}",1,1
4575,685b2cbe4,0.7,0.7,1.0,0.7,0.7,"{'red': 19, 'green': 13, 'blue': 17}",3,1
4576,be3508ce5,0.0,0.0,1.0,0.0,0.0,"{'red': 171, 'green': 154, 'blue': 135}",1,1
4577,b7e7211e7,0.9333333333333332,0.9,3.0,0.9,0.9,"{'red': 163, 'green': 155, 'blue': 147}",1,1
4578,2c3d7804c,0.3333333333333333,0.3,6.0,0.2,0.2,"{'red': 79, 'green': 84, 'blue': 77}",3,1
4579,09eca4557,0.45,0.2,10.0,0.1,0.1,"{'red': 95, 'green': 80, 'blue': 77}",3,1
4580,ef896feeb,0.1,0.1,1.0,0.1,0.1,"{'red': 203, 'green': 196, 'blue': 192}",4,1
4581,1871dd283,0.9,0.9,1.0,0.9,0.9,"{'red': 93, 'green': 86, 'blue': 68}",2,1
4582,c45e47c4c,0.4666666666666666,0.2,6.0,0.3,-0.3,"{'red': 129, 'green': 116, 'blue': 113}",1,1
4583,c5af48975,0.54,0.4,5.0,0.8,0.8,"{'red': 175, 'green': 153, 'blue': 127}",2,1
4584,f07e35bb8,0.6,0.6,3.0,0.7,0.7,"{'red': 164, 'green': 152, 'blue': 159}",4,1
4585,c8c7ef646,0.32857142857142857,0.3,7.0,0.3,0.3,"{'red': 175, 'green': 153, 'blue': 128}",2,1
4586,387a8e71a,0.3,0.3,1.0,0.3,0.3,"{'red': 16, 'green': 18, 'blue': 20}",1,1
4587,3b4b4cb9c,0.55,0.5,2.0,0.9,0.9,"{'red': 24, 'green': 23, 'blue': 24}",3,1
4588,2bf2c6260,0.175,0.1,4.0,0.1,0.1,"{'red': 73, 'green': 41, 'blue': 24}",3,1
4589,f104f8045,0.35555555555555557,0.3,9.0,0.4,0.4,"{'red': 122, 'green': 117, 'blue': 114}",3,1
4590,745fd19b8,0.2916666666666667,0.0,12.0,0.9,-0.9,"{'red': 152, 'green': 153, 'blue': 151}",3,1
4591,9a3224461,0.3125,0.2,8.0,0.4,0.4,"{'red': 158, 'green': 41, 'blue': 56}",3,1
4592,f861fe441,0.45,0.2,4.0,0.9,0.9,"{'red': 74, 'green': 40, 'blue': 29}",2,1
4593,c32940f0f,0.3909090909090909,0.3,11.0,0.3,0.3,"{'red': 245, 'green': 237, 'blue': 235}",2,1
4594,77bb4ce3a,0.5333333333333333,0.4,3.0,0.0,0.0,"{'red': 29, 'green': 22, 'blue': 17}",1,1
4595,9fb2a918d,0.5,0.2,3.0,0.3,0.3,"{'red': 20, 'green': 17, 'blue': 21}",3,1
4596,abaf6c9ee,0.8,0.8,1.0,0.8,0.8,"{'red': 199, 'green': 199, 'blue': 198}",1,1
4597,799cbc9e1,0.33999999999999997,0.2,5.0,0.1,0.1,"{'red': 121, 'green': 121, 'blue': 122}",2,1
4598,55f1edd7d,0.43333333333333335,0.3,3.0,0.9,0.9,"{'red': 26, 'green': 27, 'blue': 21}",2,1
4599,1d3dd0cb8,0.3,0.3,2.0,0.1,0.1,"{'red': 60, 'green': 55, 'blue': 36}",4,1
4600,12ccd5019,0.5,0.5,1.0,0.5,0.5,"{'red': 57, 'green': 45, 'blue': 73}",2,1
4601,b51b41933,0.575,0.5,4.0,0.9,0.9,"{'red': 218, 'green': 235, 'blue': 241}",2,1
4602,097dd9931,0.5,0.5,1.0,0.5,0.5,"{'red': 191, 'green': 194, 'blue': 187}",4,1
4603,86b3239e9,,,,,,"{'red': 11, 'green': 11, 'blue': 13}",2,0
4604,c0545b660,0.0,0.0,2.0,0.0,0.0,"{'red': 82, 'green': 128, 'blue': 55}",2,1
4605,f0e2f80c5,,,,,,"{'red': 175, 'green': 151, 'blue': 127}",1,0
4606,c93e86f5d,0.5599999999999999,0.5,5.0,0.0,0.0,"{'red': 73, 'green': 45, 'blue': 22}",4,1
4607,b477ad589,0.3333333333333333,0.3,3.0,0.1,0.1,"{'red': 31, 'green': 26, 'blue': 25}",3,1
4608,0af142ee3,0.19999999999999998,0.2,3.0,0.0,0.0,"{'red': 172, 'green': 148, 'blue': 128}",4,1
4609,eb7f34ac5,0.1,0.1,1.0,0.1,0.1,"{'red': 129, 'green': 118, 'blue': 114}",2,1
4610,bd56db16a,0.8,0.8,1.0,0.8,0.8,"{'red': 49, 'green': 48, 'blue': 48}",3,1
4611,eb1f2f2f0,0.37142857142857144,0.3,7.0,0.7,0.7,"{'red': 168, 'green': 153, 'blue': 131}",0,1
4612,7d6298b6e,0.7000000000000001,0.4,6.0,0.1,0.1,"{'red': 188, 'green': 189, 'blue': 190}",4,1
4613,615afad71,0.26,0.2,5.0,0.0,0.0,"{'red': 198, 'green': 197, 'blue': 197}",4,1
4614,1528d2a61,0.2942857142857143,0.0,35.0,0.1,-0.1,"{'red': 117, 'green': 75, 'blue': 33}",2,1
4615,02fee7295,0.03333333333333333,0.0,3.0,0.0,0.0,"{'red': 27, 'green': 24, 'blue': 19}",2,1
4616,3402b3970,0.55,0.5,2.0,0.9,0.9,"{'red': 222, 'green': 190, 'blue': 133}",2,1
4617,1e7a3b766,0.5333333333333333,0.3,6.0,0.8,0.8,"{'red': 182, 'green': 148, 'blue': 147}",1,1
4618,6ce342cfe,0.45,0.4,2.0,0.4,0.4,"{'red': 76, 'green': 47, 'blue': 32}",1,1
4619,5f20dde82,0.8666666666666667,0.8,3.0,0.9,0.9,"{'red': 76, 'green': 46, 'blue': 35}",1,1
4620,56ae25223,0.5,0.5,2.0,0.1,0.1,"{'red': 90, 'green': 79, 'blue': 61}",2,1
4621,56e231a77,,,,,,"{'red': 86, 'green': 83, 'blue': 75}",4,0
4622,d168549f2,0.5666666666666667,0.5,3.0,0.5,0.5,"{'red': 250, 'green': 231, 'blue': 203}",2,1
4623,b9e604ca1,0.4666666666666666,0.4,3.0,0.3,0.3,"{'red': 107, 'green': 87, 'blue': 65}",1,1
4624,9d7c4455c,0.9,0.9,2.0,0.9,0.9,"{'red': 83, 'green': 44, 'blue': 35}",2,1
4625,1b1cf81d4,0.58,0.5,5.0,0.9,0.9,"{'red': 22, 'green': 21, 'blue': 18}",4,1
4626,48c598ef0,0.39999999999999997,0.3,7.0,0.8,0.8,"{'red': 156, 'green': 40, 'blue': 56}",1,1
4627,ca4224e0b,0.7666666666666666,0.7,3.0,0.4,0.4,"{'red': 27, 'green': 20, 'blue': 18}",1,1
4628,38f6f3011,0.7,0.7,2.0,0.6,0.6,"{'red': 225, 'green': 178, 'blue': 129}",3,1
4629,a56bbc295,0.6,0.6,1.0,0.6,0.6,"{'red': 30, 'green': 24, 'blue': 27}",3,1
4630,e63eea2f7,0.3,0.1,7.0,0.2,0.2,"{'red': 181, 'green': 201, 'blue': 168}",2,1
4631,191fb0046,0.4,0.4,2.0,0.8,0.8,"{'red': 236, 'green': 243, 'blue': 236}",2,1
4632,4ce620a7a,0.2,0.1,11.0,0.0,0.0,"{'red': 135, 'green': 114, 'blue': 90}",1,1
4633,bbd0c8f36,0.8,0.8,1.0,0.8,0.8,"{'red': 161, 'green': 151, 'blue': 120}",1,1
4634,abf38029d,0.1,0.0,4.0,0.3,0.3,"{'red': 115, 'green': 118, 'blue': 107}",3,1
4635,8f45b9967,0.1,0.1,1.0,0.1,0.1,"{'red': 168, 'green': 159, 'blue': 140}",1,1
4636,59ad17125,0.38,0.0,10.0,0.2,0.2,"{'red': 156, 'green': 158, 'blue': 159}",1,1
4637,829889fa9,0.22000000000000003,0.1,5.0,0.0,0.0,"{'red': 121, 'green': 116, 'blue': 110}",1,1
4638,a9e4d6df7,0.5,0.3,2.0,0.1,-0.1,"{'red': 177, 'green': 155, 'blue': 132}",3,1
4639,9568aa267,0.7,0.3,5.0,0.8,0.8,"{'red': 208, 'green': 184, 'blue': 160}",4,1
4640,3503528f8,0.9,0.9,1.0,0.9,0.9,"{'red': 232, 'green': 246, 'blue': 249}",4,1
4641,cb9eb954c,0.34285714285714286,0.3,7.0,0.0,0.0,"{'red': 190, 'green': 196, 'blue': 215}",3,1
4642,8ce613036,0.35454545454545455,0.3,11.0,0.1,0.1,"{'red': 23, 'green': 23, 'blue': 20}",4,1
4643,a6610ebd3,0.39999999999999997,0.4,3.0,0.7,0.7,"{'red': 180, 'green': 154, 'blue': 129}",2,1
4644,d7a002088,0.26666666666666666,0.0,3.0,0.1,-0.1,"{'red': 124, 'green': 118, 'blue': 121}",1,1
4645,4448f7d57,0.9,0.9,1.0,0.9,0.9,"{'red': 92, 'green': 83, 'blue': 75}",2,1
4646,189a8292b,0.6333333333333333,0.0,3.0,0.2,0.2,"{'red': 178, 'green': 154, 'blue': 127}",4,1
4647,49aaa4f94,,,,,,"{'red': 195, 'green': 190, 'blue': 185}",4,0
4648,0111f92ff,0.7,0.7,1.0,0.7,0.7,"{'red': 82, 'green': 85, 'blue': 78}",1,1
4649,a53cb0980,0.375,0.2,8.0,0.9,0.9,"{'red': 200, 'green': 200, 'blue': 231}",2,1
4650,ba2d4e877,0.5714285714285714,0.4,7.0,0.1,-0.1,"{'red': 16, 'green': 16, 'blue': 17}",2,1
4651,3285d041f,0.6333333333333333,0.4,3.0,0.8,0.8,"{'red': 101, 'green': 83, 'blue': 57}",2,1
4652,be36182ea,0.0,0.0,1.0,0.0,0.0,"{'red': 210, 'green': 187, 'blue': 156}",4,1
4653,07ee44cb8,0.0,0.0,1.0,0.0,0.0,"{'red': 196, 'green': 190, 'blue': 183}",1,1
4654,9fb8e5e73,0.32,0.0,5.0,0.2,-0.2,"{'red': 57, 'green': 45, 'blue': 43}",2,1
4655,fcc138c39,0.4461538461538461,0.1,13.0,0.0,0.0,"{'red': 208, 'green': 196, 'blue': 160}",4,1
4656,f980544af,0.0,0.0,2.0,0.0,0.0,"{'red': 99, 'green': 88, 'blue': 65}",1,1
4657,01c202740,0.9,0.9,1.0,0.9,0.9,"{'red': 202, 'green': 199, 'blue': 195}",3,1
4658,a1379a575,0.31666666666666665,0.0,6.0,0.1,0.1,"{'red': 27, 'green': 18, 'blue': 14}",2,1
4659,8bb0f874b,,,,,,"{'red': 91, 'green': 82, 'blue': 78}",3,0
4660,aaa9c8e09,0.65,0.2,2.0,0.8,0.8,"{'red': 93, 'green': 82, 'blue': 87}",2,1
4661,56ab5d935,0.4,0.4,1.0,0.4,0.4,"{'red': 131, 'green': 122, 'blue': 104}",4,1
4662,96e9f6fd8,0.5499999999999999,0.2,6.0,0.4,-0.4,"{'red': 71, 'green': 134, 'blue': 57}",3,1
4663,1f0e01c1d,0.55,0.4,2.0,0.9,0.9,"{'red': 111, 'green': 76, 'blue': 48}",1,1
4664,0c0bae9fb,0.43333333333333335,0.1,3.0,0.9,0.9,"{'red': 18, 'green': 19, 'blue': 24}",3,1
4665,163adc370,0.2,0.2,1.0,0.2,0.2,"{'red': 97, 'green': 82, 'blue': 65}",3,1
4666,d8b05d43d,0.7000000000000001,0.7,6.0,0.1,0.1,"{'red': 157, 'green': 156, 'blue': 155}",4,1
4667,fd71f9fb4,0.3333333333333333,0.3,3.0,0.1,0.1,"{'red': 211, 'green': 187, 'blue': 164}",2,1
4668,9d1b799e7,0.2,0.2,1.0,0.2,0.2,"{'red': 56, 'green': 49, 'blue': 34}",4,1
4669,dd13b36c6,0.43333333333333335,0.3,3.0,0.9,0.9,"{'red': 140, 'green': 119, 'blue': 92}",3,1
4670,08a9b6f29,0.3,0.3,2.0,0.6,0.6,"{'red': 208, 'green': 198, 'blue': 181}",1,1
4671,812240d28,0.4428571428571429,0.1,7.0,0.4,0.4,"{'red': 94, 'green': 84, 'blue': 77}",3,1
4672,1565d09ad,0.6333333333333333,0.6,3.0,0.9,0.9,"{'red': 23, 'green': 21, 'blue': 23}",2,1
4673,02f7300db,0.8333333333333334,0.2,6.0,0.6,0.6,"{'red': 160, 'green': 107, 'blue': 59}",1,1
4674,60f9fee55,0.37777777777777777,0.0,9.0,0.7,-0.7,"{'red': 150, 'green': 146, 'blue': 123}",1,1
4675,d33f713d0,0.39999999999999997,0.1,3.0,0.4,-0.4,"{'red': 21, 'green': 20, 'blue': 19}",0,1
4676,b3fc0b07a,0.35,0.3,2.0,0.0,0.0,"{'red': 157, 'green': 154, 'blue': 155}",3,1
4677,e58dde7d7,0.3666666666666667,0.1,6.0,0.3,0.3,"{'red': 232, 'green': 231, 'blue': 208}",1,1
4678,16dc1188b,0.75,0.7,2.0,0.8,0.8,"{'red': 221, 'green': 193, 'blue': 136}",4,1
4679,4ceff3a2e,,,,,,"{'red': 49, 'green': 46, 'blue': 46}",4,0
4680,cdf4d775f,0.48333333333333334,0.3,6.0,0.0,0.0,"{'red': 131, 'green': 116, 'blue': 94}",2,1
4681,f0bec65cf,0.7,0.0,4.0,0.8,0.8,"{'red': 62, 'green': 46, 'blue': 40}",1,1
4682,f9159b6df,0.34285714285714286,0.2,7.0,0.0,0.0,"{'red': 177, 'green': 153, 'blue': 128}",4,1
4683,1a1e3aa63,0.3333333333333333,0.2,3.0,0.0,0.0,"{'red': 17, 'green': 15, 'blue': 6}",2,1
4684,534104c8e,0.8,0.8,1.0,0.8,0.8,"{'red': 219, 'green': 194, 'blue': 167}",3,1
4685,26dfe8b29,0.45,0.4,2.0,0.0,0.0,"{'red': 19, 'green': 19, 'blue': 11}",4,1
4686,d9f772c36,0.4555555555555555,0.2,9.0,0.2,-0.2,"{'red': 155, 'green': 112, 'blue': 68}",4,1
4687,b1dd64fa6,0.5,0.4,9.0,0.4,0.4,"{'red': 129, 'green': 75, 'blue': 38}",3,1
4688,853fc56da,0.825,0.5,4.0,0.9,0.9,"{'red': 21, 'green': 20, 'blue': 22}",4,1
4689,08d198666,0.5,-0.5,1.0,0.5,-0.5,"{'red': 196, 'green': 192, 'blue': 197}",1,1
4690,72482852e,0.3,0.3,1.0,0.3,0.3,"{'red': 150, 'green': 156, 'blue': 161}",4,1
4691,a015cce59,0.9,0.9,3.0,0.9,0.9,"{'red': 189, 'green': 94, 'blue': 30}",3,1
4692,fc32d375d,0.5333333333333333,-0.3,3.0,0.3,0.3,"{'red': 215, 'green': 189, 'blue': 168}",2,1
4693,14410015e,0.15,0.1,2.0,0.2,0.2,"{'red': 193, 'green': 146, 'blue': 98}",3,1
4694,a56c46193,0.525,0.0,4.0,0.3,-0.3,"{'red': 61, 'green': 46, 'blue': 71}",4,1
4695,72e24597c,0.3,0.3,1.0,0.3,0.3,"{'red': 91, 'green': 85, 'blue': 63}",3,1
4696,6521d5af1,0.5,0.5,2.0,0.9,0.9,"{'red': 200, 'green': 149, 'blue': 102}",3,1
4697,261c4115b,0.4272727272727273,-0.1,11.0,0.1,0.1,"{'red': 249, 'green': 245, 'blue': 241}",1,1
4698,2d0315769,0.13999999999999999,0.1,5.0,0.0,0.0,"{'red': 204, 'green': 194, 'blue': 190}",3,1
4699,ce19e69ff,,,,,,"{'red': 91, 'green': 83, 'blue': 87}",0,0
4700,495ad1b56,0.1,-0.1,1.0,0.1,-0.1,"{'red': 62, 'green': 55, 'blue': 49}",1,1
4701,2fc753430,0.5,0.4,2.0,0.9,0.9,"{'red': 71, 'green': 125, 'blue': 182}",2,1
4702,80aca536a,0.5,0.4,10.0,0.2,0.2,"{'red': 240, 'green': 240, 'blue': 242}",3,1
4703,daabe5f9d,0.575,0.5,4.0,0.5,0.5,"{'red': 52, 'green': 51, 'blue': 46}",3,1
4704,883e7d058,0.6333333333333333,0.2,3.0,0.9,0.9,"{'red': 244, 'green': 86, 'blue': 187}",4,1
4705,e246ecfdc,0.45,0.2,4.0,0.2,0.2,"{'red': 172, 'green': 159, 'blue': 143}",3,1
4706,437b06047,0.41428571428571426,-0.1,7.0,0.9,0.9,"{'red': 21, 'green': 25, 'blue': 14}",3,1
4707,1d30559d8,0.6428571428571429,0.5,7.0,0.8,0.8,"{'red': 243, 'green': 234, 'blue': 212}",3,1
4708,bd8ce1096,0.2,0.2,1.0,0.2,0.2,"{'red': 126, 'green': 117, 'blue': 93}",2,1
4709,902624c4b,0.31,0.2,10.0,0.0,0.0,"{'red': 215, 'green': 195, 'blue': 189}",2,1
4710,920cfaad3,0.9,0.9,1.0,0.9,0.9,"{'red': 123, 'green': 121, 'blue': 118}",2,1
4711,b41cb9e51,0.4571428571428572,0.4,7.0,0.0,0.0,"{'red': 183, 'green': 201, 'blue': 205}",1,1
4712,5c30eceb2,0.4,0.2,10.0,0.0,0.0,"{'red': 93, 'green': 79, 'blue': 60}",3,1
4713,e94f842c0,0.35,0.2,4.0,0.3,0.3,"{'red': 224, 'green': 194, 'blue': 169}",4,1
4714,1d8dd930a,0.52,0.5,5.0,0.1,0.1,"{'red': 179, 'green': 152, 'blue': 127}",1,1
4715,0985e2dad,0.1,0.1,1.0,0.1,0.1,"{'red': 142, 'green': 164, 'blue': 130}",2,1
4716,0633474d9,0.35333333333333333,0.1,15.0,0.3,-0.3,"{'red': 239, 'green': 229, 'blue': 194}",3,1
4717,33eaf34b3,0.4666666666666667,0.3,15.0,0.9,0.9,"{'red': 246, 'green': 224, 'blue': 197}",4,1
4718,7942b62ef,0.4428571428571429,0.0,7.0,0.4,-0.4,"{'red': 120, 'green': 119, 'blue': 108}",2,1
4719,f056ab9fc,0.25,0.2,4.0,0.0,0.0,"{'red': 120, 'green': 120, 'blue': 118}",1,1
4720,df59dd59f,0.11666666666666665,0.1,6.0,0.1,0.1,"{'red': 175, 'green': 186, 'blue': 208}",2,1
4721,68d7d01d0,0.3,0.3,1.0,0.3,0.3,"{'red': 20, 'green': 13, 'blue': 15}",2,1
4722,a819945dc,0.425,0.4,4.0,0.8,0.8,"{'red': 204, 'green': 182, 'blue': 145}",2,1
4723,0be7a4adf,0.16666666666666666,0.1,6.0,0.3,0.3,"{'red': 28, 'green': 23, 'blue': 22}",3,1
4724,8b2be8807,0.5285714285714286,0.4,14.0,0.3,0.3,"{'red': 21, 'green': 19, 'blue': 22}",1,1
4725,9c33e8db3,0.3384615384615385,0.1,13.0,0.1,0.1,"{'red': 174, 'green': 152, 'blue': 133}",4,1
4726,6adc3bf2f,0.5,0.5,1.0,0.5,0.5,"{'red': 192, 'green': 190, 'blue': 183}",4,1
4727,66a1d5bc4,0.33999999999999997,0.3,5.0,0.4,0.4,"{'red': 110, 'green': 74, 'blue': 49}",1,1
4728,f4ae0ba7a,0.05,0.0,2.0,0.0,0.0,"{'red': 188, 'green': 156, 'blue': 106}",3,1
4729,2c137b9a4,0.3111111111111111,0.0,9.0,0.0,0.0,"{'red': 24, 'green': 24, 'blue': 15}",1,1
4730,d40e98a9b,,,,,,"{'red': 136, 'green': 115, 'blue': 100}",3,0
4731,76c276834,0.5,0.2,3.0,0.2,0.2,"{'red': 28, 'green': 26, 'blue': 24}",4,1
4732,8170c6b01,0.32727272727272727,0.3,11.0,0.7,0.7,"{'red': 126, 'green': 117, 'blue': 115}",2,1
4733,8e77d52ad,0.35,0.2,4.0,0.7,0.7,"{'red': 49, 'green': 47, 'blue': 51}",3,1
4734,bdbe7091f,0.4,0.0,5.0,0.9,-0.9,"{'red': 148, 'green': 108, 'blue': 103}",1,1
4735,150257980,0.4,0.4,2.0,0.7,0.7,"{'red': 16, 'green': 25, 'blue': 28}",4,1
4736,a00eaa0fb,0.4444444444444444,0.0,9.0,0.5,0.5,"{'red': 24, 'green': 23, 'blue': 23}",4,1
4737,3ec367f79,0.0,0.0,1.0,0.0,0.0,"{'red': 218, 'green': 191, 'blue': 169}",3,1
4738,28f9f4ec4,0.1,0.2,2.0,0.2,0.2,"{'red': 62, 'green': 50, 'blue': 45}",4,1
4739,2a9be9456,0.35000000000000003,0.3,6.0,0.2,0.2,"{'red': 191, 'green': 189, 'blue': 197}",1,1
4740,19db3e21f,0.3666666666666667,0.3,3.0,0.4,0.4,"{'red': 167, 'green': 151, 'blue': 129}",4,1
4741,d86d7a70e,0.16666666666666666,0.1,6.0,0.4,0.4,"{'red': 170, 'green': 154, 'blue': 130}",2,1
4742,976cd59b0,0.6666666666666666,0.5,3.0,0.9,0.9,"{'red': 123, 'green': 71, 'blue': 26}",4,1
4743,004a26127,0.5,0.5,8.0,0.4,0.4,"{'red': 44, 'green': 54, 'blue': 61}",3,1
4744,b6c338f94,0.45,0.0,8.0,0.2,0.2,"{'red': 187, 'green': 146, 'blue': 119}",4,1
4745,fa21ddfa3,0.5,0.5,2.0,0.4,0.4,"{'red': 213, 'green': 141, 'blue': 63}",2,1
4746,4e6750363,0.44000000000000006,0.3,5.0,0.9,0.9,"{'red': 51, 'green': 53, 'blue': 46}",4,1
4747,7238228b5,,,,,,"{'red': 64, 'green': 52, 'blue': 56}",2,0
4748,8670bd551,0.4714285714285714,0.3,7.0,0.3,-0.3,"{'red': 133, 'green': 109, 'blue': 78}",1,1
4749,ffbc3eaaf,0.85,0.0,2.0,0.9,-0.9,"{'red': 215, 'green': 190, 'blue': 168}",4,1
4750,06cc44fad,0.43333333333333335,0.4,3.0,0.3,0.3,"{'red': 228, 'green': 240, 'blue': 244}",3,1
4751,5a17d8cea,0.4,-0.4,1.0,0.4,-0.4,"{'red': 100, 'green': 26, 'blue': 49}",4,1
4752,fd3c1a3bb,0.4,0.4,2.0,0.7,0.7,"{'red': 24, 'green': 21, 'blue': 23}",1,1
4753,2b0b80ef6,0.55,0.5,2.0,0.9,0.9,"{'red': 116, 'green': 78, 'blue': 57}",3,1
4754,8dfc9cc69,0.39444444444444443,0.3,18.0,0.3,0.3,"{'red': 122, 'green': 120, 'blue': 123}",3,1
4755,b80a19455,0.36666666666666664,0.3,9.0,0.2,0.2,"{'red': 148, 'green': 111, 'blue': 89}",3,1
4756,d8be7f8b0,0.43333333333333335,-0.1,3.0,0.0,0.0,"{'red': 55, 'green': 50, 'blue': 43}",2,1
4757,0e80de8ac,0.43333333333333335,0.4,3.0,0.9,0.9,"{'red': 239, 'green': 238, 'blue': 241}",2,1
4758,4a4fb4974,0.3538461538461538,0.3,13.0,0.2,0.2,"{'red': 206, 'green': 198, 'blue': 192}",3,1
4759,4a818af93,0.24,0.1,5.0,0.0,0.0,"{'red': 110, 'green': 72, 'blue': 53}",2,1
4760,5b59ef7ee,0.5,0.5,2.0,0.9,0.9,"{'red': 199, 'green': 156, 'blue': 56}",4,1
4761,ad002785c,0.6,0.6,1.0,0.6,0.6,"{'red': 186, 'green': 188, 'blue': 160}",3,1
4762,002230dea,0.5,0.4,4.0,0.1,0.1,"{'red': 111, 'green': 121, 'blue': 153}",1,1
4763,ef638b9d9,0.21666666666666667,0.0,12.0,0.3,0.3,"{'red': 84, 'green': 40, 'blue': 34}",2,1
4764,f5bcc82f8,0.4875,0.3,8.0,0.9,0.9,"{'red': 14, 'green': 20, 'blue': 7}",2,1
4765,1d7e844a7,0.2,-0.2,1.0,0.2,-0.2,"{'red': 52, 'green': 48, 'blue': 43}",4,1
4766,67b1168ba,0.32857142857142857,0.3,7.0,0.2,0.2,"{'red': 161, 'green': 145, 'blue': 138}",4,1
4767,26428557f,0.26,0.1,5.0,0.3,-0.3,"{'red': 67, 'green': 41, 'blue': 30}",2,1
4768,b6cea4edc,0.8,0.8,1.0,0.8,0.8,"{'red': 225, 'green': 235, 'blue': 222}",4,1
4769,8b2d9c8f5,0.2,0.2,1.0,0.2,0.2,"{'red': 23, 'green': 15, 'blue': 12}",4,1
